Keuwl Accelerometer Data File
2019-06-26 17-29-22

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
3.7402790,6.118382,8.550891,0.893037,10.552244,85.145248,54.415306
3.7514298,6.101623,8.590396,0.958878,10.580366,84.800262,54.614422
3.7602119,6.092046,8.508993,0.949301,10.507957,84.816765,54.399086
3.7705548,6.065710,8.372523,1.030704,10.390107,84.306870,54.077492
3.7801249,6.203377,8.317456,1.121683,10.436481,83.830093,53.283459
3.7905579,6.357802,8.397662,1.346738,10.618667,82.713699,52.870930
3.8005700,6.503849,8.536526,1.460463,10.830755,82.250397,52.696777
3.8096068,6.625953,8.507795,1.489193,10.885933,82.137291,52.088196
3.8203990,6.606800,8.409634,1.353921,10.779835,82.784737,51.846016
3.8324158,6.236896,8.008605,1.363498,10.241862,82.349503,52.089458
3.8499320,5.956774,8.005013,1.094150,10.037956,83.742249,53.345943
3.8596079,5.552154,7.930793,0.530316,9.695624,86.864563,55.005077
3.8702788,5.492299,7.838616,-0.049081,9.571398,90.293808,54.982147
3.8795660,5.467160,7.657854,-0.283713,9.413450,91.727104,54.475880
3.8895857,5.497087,7.602787,0.053870,9.382071,89.671021,54.131725
3.8998098,5.677849,7.630321,0.372298,9.518318,87.758369,53.346451
3.9096870,5.874174,7.813477,0.817620,9.809426,85.218826,53.064148
3.9197860,6.125565,7.808689,1.058237,9.980884,83.913696,51.887413
3.9314668,6.353014,7.626729,1.197101,9.998042,83.123276,50.205933
3.9397380,6.338649,7.396886,1.533486,9.861236,81.053825,49.405579
3.9496250,6.374562,7.138312,1.619677,9.706385,80.394279,48.234924
3.9601109,6.374562,7.061698,1.842338,9.690038,79.039803,47.927582
3.9697189,6.432023,6.933608,1.626860,9.596485,80.239700,47.149185
3.9797380,6.914454,6.920440,1.441309,9.888354,81.618805,45.024788
3.9901030,7.201759,6.880936,1.544260,10.079551,81.187164,43.694950
4.0004268,7.527370,6.648698,1.434127,10.145107,81.873367,41.453190
4.0105972,7.789535,6.319495,1.306037,10.115266,82.581520,39.051735
4.0206861,8.159439,5.795165,0.899023,10.048315,84.866882,35.383915
4.0295677,8.637083,5.440824,0.519542,10.221139,87.086395,32.208370
4.0406246,8.948329,4.908113,-0.217872,10.208312,91.222939,28.744549
4.0495720,9.500193,4.119224,-1.066617,10.409579,95.881134,23.441254
4.0597606,10.424355,3.222595,-1.817199,11.061398,99.455582,17.178524
4.0704427,11.773487,2.730587,-2.545036,12.351045,101.891464,13.057570
4.0796289,13.348871,1.765724,-4.537012,14.208962,108.620979,7.535064
4.0896368,15.278598,0.474052,-8.005013,17.255159,117.640350,1.777157
4.1001401,18.478449,-0.676362,-12.154165,22.127682,123.317238,357.903748
4.1096807,21.137209,-1.426944,-12.172121,24.433140,119.879715,356.137909
4.1203318,22.282835,-1.635240,-9.506178,24.280983,113.048309,355.802826
4.1299348,23.517046,-2.195483,-10.043676,25.666067,113.036736,354.666504
4.1405606,25.583242,-2.656367,-12.795811,28.727884,116.449852,354.072083
4.1505790,27.836185,-1.853112,-13.308170,30.909458,115.502686,356.191315
4.1601329,28.771122,0.071826,-6.576872,29.513351,102.876129,0.143037
4.1696000,26.610355,2.141613,-4.614824,27.092325,99.807411,4.601273
4.1798439,24.173058,4.876989,-10.113108,26.653269,112.298515,11.406481
4.1895499,22.566547,7.007828,-6.895301,24.615114,106.267647,17.251688
4.1997538,23.270443,8.107965,-5.185841,25.182245,101.884087,19.209528
4.2100558,25.700558,9.165004,-7.005434,28.170767,104.399261,19.626600
4.2197061,27.594372,10.226832,-14.415488,32.769554,116.097816,20.335360
4.2300358,27.484238,12.540829,-20.928915,36.751534,124.713310,24.526819
4.2399106,22.986731,16.007633,-21.653160,35.404709,127.704552,34.852806
4.2505908,19.987993,23.599646,-19.413385,36.514965,122.117386,49.736683
4.2598610,14.633361,35.873520,-11.398794,40.385357,106.394577,67.808693
4.2695980,2.712631,39.206249,9.744401,40.490021,76.074394,86.042084
4.2813640,-22.118832,18.459295,3.652355,29.040110,82.774818,140.153275
4.2896276,-22.118832,18.459295,3.652355,29.040110,82.774818,140.153275
4.3000689,-26.621128,12.087128,10.358514,31.017445,70.490829,155.579926
4.3096180,-21.444864,16.181211,0.861913,26.878555,88.162384,142.963638
4.3204079,-25.871744,22.675484,-27.936743,44.316887,129.078598,138.766815
4.3297772,-25.871744,18.212692,-25.014620,40.333366,128.330505,144.855957
4.3401937,-32.892738,-1.816002,-11.610682,34.929043,109.414978,183.160080
4.3494997,-17.749414,-7.366959,-7.012617,20.457043,110.047386,202.541077
4.3597231,-2.868254,-4.740520,-10.101137,11.520954,151.254227,238.823944
4.3693976,6.375759,-0.539892,-9.550470,11.495793,146.178894,355.159790
4.3799839,12.061988,2.686294,-8.200141,14.830712,123.567307,12.555298
4.3895249,17.627310,4.777629,-8.285135,20.054707,114.401405,15.164866
4.3994880,23.690626,5.789180,-3.518279,24.640184,98.209106,13.732018
4.4094238,27.132290,7.231686,6.712144,28.870596,76.556244,14.924336
4.4194660,28.118702,7.867347,13.238738,32.059643,65.610291,15.631118
4.4296236,26.929981,6.019023,14.414291,31.132368,62.419128,12.598904
4.4396725,23.323116,2.347515,13.011290,26.809927,60.966812,5.747570
4.4494739,18.958487,-0.792481,10.685322,21.776785,60.615047,357.606384
4.4596772,14.930242,-2.263718,8.328231,17.245173,61.122986,351.378510
4.4697838,11.792641,-2.102109,6.126762,13.454459,62.911232,349.892853
4.4804688,9.786300,-0.849942,4.045004,10.623376,67.618958,355.036316
4.4895897,8.635885,0.633266,2.396596,8.984610,74.529358,4.193972
4.4996018,7.928399,1.827973,1.059434,8.205084,82.581299,12.983244
4.5095983,7.356185,2.497152,0.089783,7.768995,89.337845,18.750448
4.5194502,6.977901,2.807201,-0.271742,7.526309,92.069145,21.914865
4.5300589,6.940791,3.013103,-0.252588,7.570810,91.911942,23.466398
4.5400076,7.149086,3.371036,-0.002394,7.904007,90.017357,25.245462
4.5497451,7.156269,3.910928,0.424971,8.166282,87.016998,28.656775
4.5597520,7.052121,4.404134,0.299275,8.319758,87.938530,31.985271
4.5696731,6.936002,4.668694,-0.349553,8.368215,92.394028,33.944897
4.5802112,7.156269,4.492720,-1.485602,8.579262,99.971718,32.120682
4.5895419,7.820660,3.876213,-2.329558,9.034080,104.943321,26.364742
4.5999889,9.016563,3.274071,-2.631228,9.946925,105.338837,19.956839
4.6096568,10.386047,3.178303,-2.297236,11.101751,101.942245,17.014980
4.6197991,11.542446,3.831920,-1.252167,12.226184,95.878365,18.365396
4.6298680,11.771092,4.978743,0.031125,12.780746,89.860466,22.926588
4.6400719,11.180922,6.200983,0.723049,12.805779,86.763206,29.012920
4.6510029,10.296265,7.010222,0.495600,12.466030,87.721550,34.249031
4.6595469,9.647436,7.000646,-0.723049,11.941728,93.471275,35.966450
4.6697736,9.255983,6.422446,-1.734599,11.398679,98.753021,34.755608
4.6803651,9.471462,5.765238,-1.933318,11.255411,99.890625,31.328691
4.6901588,10.257957,5.479131,-1.404199,11.714024,96.884796,28.108221
4.7001076,11.055226,5.603629,-0.527921,12.405540,92.438972,26.879356
4.7095771,11.247959,5.993884,0.046687,12.745408,89.790123,28.052546
4.7195644,10.834960,6.364985,-0.228646,12.568280,91.042404,30.432058
4.7295818,9.956287,6.477513,-0.565032,11.891387,92.723495,33.047832
4.7397027,9.044097,5.965154,-1.154005,10.895433,96.079964,33.407375
4.7507758,8.394072,5.200206,-1.089362,9.934248,96.295555,31.778605
4.7596641,8.419210,4.839879,-0.719458,9.737821,94.237038,29.892931
4.7702889,9.161413,5.085284,-0.214281,10.480340,91.171555,29.033623
4.7799678,10.037690,5.681441,0.222661,11.536185,88.894058,29.510328
4.7900338,10.563218,6.357802,0.247800,12.331449,88.848564,31.042944
4.8002028,9.888053,6.864176,-0.979228,12.076813,94.650841,34.767952
4.8096857,9.888053,6.971915,-0.979228,12.138372,94.627205,35.187080
4.8202009,8.251616,6.256049,-1.705869,10.494633,99.354752,37.167965
4.8299761,8.090008,6.137536,-1.413776,10.252626,97.926003,37.186005
4.8396058,8.426393,6.424840,-0.974440,10.641062,95.254143,37.324299
4.8494697,8.939949,7.005434,-0.714669,11.380226,93.600502,38.082607
4.8599992,9.090784,7.562086,-0.623690,11.841305,93.019203,39.755070
4.8709559,8.784326,7.906851,-0.955287,11.857286,94.621063,41.990665
4.8797331,8.100781,7.935582,-1.023521,11.386119,95.157394,44.409782
4.8894858,7.381324,7.641095,-1.085770,10.679380,95.835335,45.990673
4.9002528,7.013814,7.366959,-0.994791,10.220336,95.585693,46.406712
4.9095168,7.241263,7.366959,-0.835576,10.363694,94.624512,45.492989
4.9195929,7.803900,7.594408,-0.683545,10.910688,93.591881,44.220543
4.9295688,8.250419,7.837419,-0.642843,11.397710,93.233261,43.529453
4.9397411,8.203732,7.936779,-0.720655,11.437352,93.612534,44.052448
4.9496255,7.653066,7.867347,-0.960075,11.017546,94.999123,45.791000
4.9602661,6.883330,7.742848,-1.247379,10.434936,96.865486,48.363163
4.9695253,6.149507,7.571663,-1.424550,9.857781,98.308914,50.917397
4.9797268,5.732916,7.507020,-1.411382,9.550585,98.498276,52.631966
4.9899268,5.857414,7.587225,-1.181539,9.657708,97.027260,52.331497
4.9995456,6.446388,7.776367,-0.817620,10.133919,94.627739,50.342232
5.0100689,7.173028,7.914034,-0.407014,10.688776,92.182274,47.811840
5.0199785,7.657854,7.903260,-0.016759,11.004750,90.087257,45.903507
5.0298691,7.775170,7.884106,0.385466,11.079756,88.006271,45.398582
5.0399580,7.496245,7.976283,0.404620,10.953470,87.883018,46.777042
5.0495033,7.169437,7.988254,0.138864,10.734632,89.258797,48.092106
5.0596018,7.030573,8.091205,-0.221464,10.721269,91.183617,49.012115
5.0694389,6.914454,8.208521,-0.387861,10.739643,92.069679,49.890862
5.0800743,6.625953,8.236053,-0.295684,10.574652,91.602287,51.183121
5.0919528,6.319495,8.133103,-0.265756,10.303107,91.478043,52.152470
5.1096148,5.949591,8.111555,-0.822408,10.093132,94.673752,53.741028
5.1199880,5.741296,8.237251,-0.992397,10.089581,95.644653,55.123825
5.1296148,5.487510,8.358158,-1.102530,10.059182,96.292511,56.713284
5.1401010,5.293580,8.453926,-1.169568,10.042846,96.687714,57.946510
5.1495199,5.262455,8.482656,-1.206678,10.055097,96.892479,58.185436
5.1598792,5.266047,8.493430,-1.013944,10.044785,95.793442,58.200504
5.1696072,5.327099,8.461109,-0.930147,10.041590,95.314896,57.805557
5.1799688,5.355829,8.356961,-0.842759,9.961624,94.853058,57.344906
5.1896696,5.367800,8.200141,-0.782904,9.832015,94.567184,56.791302
5.2001519,5.349844,8.034941,-0.695516,9.678060,94.121124,56.343433
5.2096348,5.337873,7.928399,-0.569820,9.574815,93.411827,56.049202
5.2198272,5.251681,7.830236,-0.477643,9.440387,92.900162,56.150536
5.2295132,5.068525,7.729680,-0.387861,9.251396,92.402802,56.746246
5.2397857,4.906917,7.650671,-0.396240,9.097671,92.496254,57.325077
5.2505493,4.817134,7.625533,-0.373495,9.027349,92.371216,57.718941
5.2594872,4.922479,7.698555,-0.497994,9.151314,93.119446,57.405033
5.2697263,5.128380,7.854179,-0.593762,9.398987,93.621956,56.857506
5.2797599,5.351041,8.062474,-0.666785,9.699574,93.941833,56.427883
5.2896700,5.495890,8.245630,-0.705092,9.934404,94.069977,56.315689
5.2996836,5.515044,8.311471,-0.689530,9.998586,93.954414,56.433895
5.3096676,5.456386,8.143877,-0.488417,9.814960,92.852364,56.177975
5.3199768,5.489904,8.032547,-0.448913,9.739732,92.641747,55.649055
5.3305831,5.583278,7.984663,-0.483629,9.755087,92.841721,55.036816
5.3399177,5.657499,7.951144,-0.531513,9.772947,93.117638,54.566902
5.3501711,5.607220,7.916428,-0.527921,9.715424,93.114899,54.689991
5.3599210,5.487510,7.949947,-0.475249,9.671622,92.816566,55.384331
5.3704906,5.365406,8.051701,-0.416591,9.684576,92.465393,56.321728
5.3799586,5.370194,8.225280,-0.333991,9.828823,91.947334,56.859924
5.3896151,5.476737,8.453926,-0.275333,10.076672,91.565735,57.063480
5.4001813,5.637148,8.635885,-0.292093,10.317038,91.622353,56.865162
5.4096756,5.787982,8.706514,-0.325611,10.459931,91.783875,56.384533
5.4198127,5.863400,8.705317,-0.329203,10.500971,91.796501,56.038067
5.4298282,5.837064,8.655039,-0.282516,10.443219,91.550186,56.003792
5.4396739,6.017826,8.663419,0.259771,10.551613,88.589287,55.215195
5.4505339,6.830657,8.966286,1.589750,11.383298,81.972038,52.699280
5.4597049,5.940014,7.860164,-1.476025,9.962158,98.520500,52.921249
5.4704189,4.627992,7.432799,-1.557428,8.893278,100.085884,58.091770
5.4806032,4.284424,7.582437,-0.760159,8.742281,94.988281,60.531563
5.4901237,4.723760,7.721301,-0.416591,9.061233,92.635109,58.542416
5.5000496,5.212177,7.842207,-0.627281,9.437186,93.811203,56.390739
5.5095396,5.469554,7.702147,-0.802058,9.480632,94.852997,54.620155
5.5202956,6.220136,8.275558,-0.790087,10.382640,94.364250,53.070473
5.5296788,6.722919,8.728063,-0.964863,11.059279,95.005112,52.394207
5.5397716,6.554127,8.615535,-0.544681,10.838851,92.880478,52.738529
5.5495238,6.044162,8.249222,-0.351948,10.232567,91.971069,53.769958
5.5597987,5.604826,7.955932,-0.440533,9.741920,92.591820,54.835922
5.5705528,5.255273,7.802703,-0.551863,9.423620,93.357262,56.038963
5.5797100,4.921282,7.759608,-0.810437,9.224279,95.040459,57.616402
5.5898218,4.745308,7.934384,-1.116895,9.312349,96.888466,59.117672
5.5993924,4.568137,8.367735,-1.218649,9.611033,97.284531,61.368870
5.6100597,4.991910,8.416816,-1.351527,9.878694,97.863426,59.328339
5.6198778,5.322310,8.225280,-0.998382,9.847791,95.818718,57.094410
5.6294289,5.693412,7.844602,-0.616507,9.712507,93.639328,54.028812
5.6393986,6.066907,7.513005,-0.475249,9.668426,92.817497,51.078407
5.6497078,6.137536,7.332242,-0.509965,9.575552,93.052841,50.068604
5.6597099,6.028600,7.363368,-0.517148,9.530511,93.110527,50.691833
5.6704521,5.789180,7.653066,-0.830788,9.631938,94.948105,52.894230
5.6796546,5.509058,8.036138,-1.428141,9.847275,98.338966,55.567978
5.6895819,5.337873,8.276755,-1.963245,10.042504,101.273560,57.181087
5.7002540,5.343858,8.423999,-2.486378,10.281179,103.995041,57.610542
5.7100945,5.424064,8.537724,-2.857480,10.510870,105.774948,57.571972
5.7197008,5.503073,8.608353,-2.743755,10.579023,105.031975,57.410385
5.7296610,5.655105,8.568848,-2.281674,10.517196,102.529778,56.576748
5.7398481,5.877765,8.327033,-1.734599,10.339073,99.658257,54.783051
5.7506328,6.094440,7.966706,-1.230620,10.105694,96.994545,52.584419
5.7604618,6.275203,7.698555,-0.639252,9.952617,93.682617,50.816029
5.7697592,6.426037,7.675811,-0.639252,10.030986,93.653809,50.064594
5.7794871,6.561310,7.878121,-0.612916,10.270892,93.421158,50.210705
5.7894888,6.624756,8.135497,-0.707487,10.515429,93.857819,50.843987
5.7998362,6.447585,7.984663,-0.897826,10.302052,94.999680,51.079254
5.8097396,6.253655,7.740454,-0.969652,9.998153,95.565468,51.064621
5.8196807,5.922058,7.593211,-1.063026,9.688015,96.299515,52.048801
5.8299170,5.477933,7.566875,-1.211466,9.419820,97.389175,54.097862
5.8394752,5.153519,7.667431,-1.388637,9.342194,98.548203,56.093723
5.8499756,5.056554,7.773973,-1.497573,9.393940,99.173180,56.958149
5.8594885,5.154716,7.819463,-1.479617,9.481791,98.977592,56.606483
5.8696852,5.418078,7.860164,-1.435324,9.653907,98.550323,55.421173
5.8796487,5.639542,7.945158,-1.405396,9.844040,98.207947,54.632538
5.8893890,5.617994,8.010999,-1.392228,9.883130,98.098145,54.958591
5.9004817,5.443218,7.995437,-1.539472,9.794162,99.043404,55.753334
5.9113798,5.322310,7.945158,-1.614889,9.698474,99.584938,56.182621
5.9206290,5.239710,7.930793,-1.684321,9.653444,100.048325,56.548088
5.9308548,5.212177,7.920019,-1.782483,9.647318,100.647408,56.651020
5.9397330,5.185841,7.939173,-1.847127,9.661019,101.022461,56.847565
5.9503188,5.262455,8.027759,-1.897405,9.784605,101.181488,56.753864
5.9596810,5.388151,8.116343,-1.944092,9.934117,101.285530,56.421234
5.9694457,5.720945,8.204929,-1.920150,10.185139,100.866699,55.113594
5.9795942,6.030994,8.268375,-1.851915,10.400409,100.256882,53.892803
5.9895730,6.246472,8.293514,-1.816002,10.540335,99.921036,53.013836
6.0014758,6.349423,8.239645,-1.686715,10.538117,99.210289,52.382359
6.0100050,6.325481,8.051701,-1.465251,10.343527,98.143845,51.846539
6.0199165,6.204574,7.753622,-1.371878,10.024841,97.865486,51.332642
6.0308509,6.054936,7.481880,-1.405396,9.727071,98.307343,51.017445
6.0404248,5.957971,7.436390,-1.499967,9.646099,98.945793,51.298595
6.0495958,5.838261,7.577648,-1.533486,9.688014,99.107483,52.387253
6.0603299,5.770026,7.771579,-1.719037,9.830856,100.070587,53.407875
6.0707898,5.719748,7.675811,-1.792060,9.738843,100.603508,53.307796
6.0795045,5.590461,7.493851,-1.889025,9.538316,101.422714,53.276829
6.0895948,5.392939,7.420828,-1.932121,9.374731,101.893829,53.992970
6.1003895,5.183447,7.001843,-1.288081,8.806422,98.410599,53.487545
6.1102686,4.893748,6.829460,-1.509544,8.536336,100.185608,54.375961
6.1199937,4.979939,7.624335,-2.503138,9.444363,105.369354,56.848888
